example_idx,original_text,target_text,final_text,success,success_iteration,final_loss,max_perturbation,mean_perturbation,stage,audio_file,audio_name,stage1_distortion,final_stage
84,NEVER MIND NOW INTERPOSED THE CAPTAIN WE WILL TALK OF THAT BY AND BY,TIS NOW WINTER OUT OF DOORS THOUGHT THE TREE,The area is also rather tough for the camera to see. It's a good door to the tent to buy it in the market.,False,1000,5.148169994354248,0.15000000596046448,0.14934134483337402,stage1,LibriSpeech/test-clean/5105/28240/5105-28240-0012.flac,5105-28240-0012,0.15,stage1
85,THERE IS THE SLANG OF THE AFFECTED LADY AS WELL AS OF THE PRECIEUSES,IT WILL NOT BE SAFE FOR YOU TO STAY HERE NOW,It can't save you from a effortless effort for your past year's failure. This game will accommodate your year in a while.,False,1000,3.330597400665283,0.15000000596046448,0.14946602284908295,stage1,LibriSpeech/test-clean/4507/16021/4507-16021-0022.flac,4507-16021-0022,0.15,stage1
86,IT'S BEEN ON ONLY TWO WEEKS AND I'VE BEEN HALF A DOZEN TIMES ALREADY,GEORGE MONTFICHET WILL NEVER FORGET THIS DAY,The only thing that can be done is to get the best of the world.,False,1000,6.9294867515563965,0.15000000596046448,0.14914709329605103,stage1,LibriSpeech/test-clean/4446/2271/4446-2271-0003.flac,4446-2271-0003,0.15,stage1
87,THIS PASSAGE THEN BEARS OUT THE FACT THAT ALL MEN ARE SOLD UNDER SIN,WHAT I SAY IS ALTOGETHER ON YOUR OWN ACCOUNT,This lecture is to teach the Geological Guild the one new video program that's coming soon.,False,1000,3.285646915435791,0.15000000596046448,0.14942780137062073,stage1,LibriSpeech/test-clean/2830/3980/2830-3980-0072.flac,2830-3980-0072,0.15,stage1
88,NOT GOLD OR SILVER OR PASCHAL LAMBS OR AN ANGEL BUT HIMSELF WHAT FOR,THEY ARE COUSINS YOU KNOW WE ARE ALL COUSINS,"Plus, for some decod, don't think that they can make a decision. They're all new co-workers, aren't they? Well, now have your third co-hosties.",False,1000,4.254544734954834,0.15000000596046448,0.14944908022880554,stage1,LibriSpeech/test-clean/2830/3980/2830-3980-0061.flac,2830-3980-0061,0.15,stage1
89,THEY SAID TO THE GALATIANS YOU HAVE NO RIGHT TO THINK HIGHLY OF PAUL,SHE FOUND THE DOOR BUT IT WAS LOCKED OUTSIDE,They search for the Coragine. You have meant like to spirituality of death.,False,1000,5.728589057922363,0.15000000596046448,0.1492997407913208,stage1,LibriSpeech/test-clean/2830/3980/2830-3980-0001.flac,2830-3980-0001,0.15,stage1
90,THERE'S A HEAVY STORM COMING ON I CRIED POINTING TOWARDS THE HORIZON,AND WOULD HE NOT BE A GOOD GIFT FOR OUR BABY,We would have been happy to go to nobody else as we can achieve a plan of life for the whole of our generation by.,False,1000,2.655308485031128,0.15000000596046448,0.14925725758075714,stage1,LibriSpeech/test-clean/260/123288/260-123288-0008.flac,260-123288-0008,0.15,stage1
91,THOSE HUGE CREATURES ATTACKED EACH OTHER WITH THE GREATEST ANIMOSITY,SO I SET GUARDS OVER EVERY ONE IN THAT HOUSE,So I am blue as a piece of set to green. It's an area that's very viscally green and awkward.,False,1000,5.265984535217285,0.15000000596046448,0.1498110443353653,stage1,LibriSpeech/test-clean/260/123286/260-123286-0029.flac,260-123286-0029,0.15,stage1
92,I LIKE TO TALK TO CARL ABOUT NEW YORK AND WHAT A FELLOW CAN DO THERE,COME COME I CALLED WHEN NO ONE OBEYED A FIRE,"Come on, I'll be back soon. I'll see you in a bit.",False,1000,4.11616325378418,0.15000000596046448,0.1492326259613037,stage1,LibriSpeech/test-clean/237/134500/237-134500-0024.flac,237-134500-0024,0.15,stage1
93,SHE ASKED IMPULSIVELY I DIDN'T BELIEVE YOU COULD PERSUADE HER FATHER,BUT I STAYED THAT SPRING AND BUILT ME A BOAT,"No, we'll create the obstacle, just let the rules go.",False,1000,6.3760151863098145,0.15000000596046448,0.14944270253181458,stage1,LibriSpeech/test-clean/237/126133/237-126133-0021.flac,237-126133-0021,0.15,stage1
94,OH SIR SAID MISSUS POYSER RATHER ALARMED YOU WOULDN'T LIKE IT AT ALL,YOU WILL TAKE ME ON BOARD COUNT WILL YOU NOT,"Hey, I'm going to be a little bit more interesting to be here. I'm going to be a little bit more interesting to be here. I'm going to be a little bit more interesting to be here. I'm going to be a little bit more interesting to be here. I'm going to be a little bit more interesting to be here. I'm going to be a little bit more interesting to be here. I'm going to be a little bit more interesting to be here. I'm going to be a little bit more interesting to be here. I'm going to be a little bit more interesting to be here. I'm going to be a little bit more interesting to be here. I'm going to be a little bit more interesting to be here. I'm going to be a little bit more interesting to be here. I'm going to be a little bit more interesting to be here. I'm going to be a little bit more interesting to be here. I'm going to be a little bit more interesting to be here. I'm going to be a little bit more interesting to be here. I'm going to be a little bit more interesting to be here. I'm going to be a little bit more interesting to be here. I'm going to be a little bit more interesting to be here. I'm going to be a little bit more interesting to be here. I'm going to be a little bit more interesting to be here. I'm going to be a little bit more interesting to be here. I'm going to be a little bit more interesting to be here. I'm going to be a little bit more interesting to be here. I'm going to be a little bit more interesting to be here. I'm going to be a little bit more interesting to be here. I'm going to be a little bit more interesting to be here. I'm going to be a little bit more interesting to be here. I'm going to be a little bit more interesting to be here. I'm going to be a little bit more interesting to be here. I'm going to be a little bit more interesting to be here. I'm going to be a little bit",False,1000,4.590148448944092,0.15000000596046448,0.14949367940425873,stage1,LibriSpeech/test-clean/2094/142345/2094-142345-0054.flac,2094-142345-0054,0.15,stage1
95,I WILL TAKE THE BLACK CLAY WITH ME ALSO THE PENCIL CUTTINGS GOOD BYE,AND BESIDES SUPPOSE THEE DOES LEARN MEDICINE,"Socks, leopards, shirts, and other things that you can make a sense about it.",False,1000,4.637016773223877,0.15000000596046448,0.149396613240242,stage1,LibriSpeech/test-clean/1580/141084/1580-141084-0010.flac,1580-141084-0010,0.15,stage1
96,SLOW TO WORLD GREETINGS QUICK WITH ITS O LIST WHEN THE ANGELS SPEAK,YOU'LL NEVER DIG IT OUT OF THE ASTOR LIBRARY,"All the more than any difference in the skills and skills you have, all the worst of guests, is the unique thing that we want to offer.",False,1000,3.629960298538208,0.15000000596046448,0.14932526648044586,stage1,LibriSpeech/test-clean/908/31957/908-31957-0013.flac,908-31957-0013,0.15,stage1
97,YES WE ARE CERTAINLY I REPLIED EVASIVELY BUT AFTER WE MAKE A DETOUR,WE'VE TORTURED EACH OTHER ENOUGH FOR TONIGHT,"While we see our least week of honor, the club's assistant letters will call to credit to our board members, or to the afternoon, and any local newspaper that comes tonight.",False,1000,3.196032762527466,0.15000000596046448,0.1492171436548233,stage1,LibriSpeech/test-clean/8463/294828/8463-294828-0020.flac,8463-294828-0020,0.15,stage1
98,NOT ONCE DID HE COMMENT ON THE LENGTH OR THE HARDSHIPS OF A JOURNEY,BUT I DIDN'T KNOW YOU'VE ONLY TO TELL ME NOW,"Not one of our success at Project Paris, it doesn't know you're too tall for trains.",False,1000,4.297068119049072,0.15000000596046448,0.14912033081054688,stage1,LibriSpeech/test-clean/8463/294828/8463-294828-0009.flac,8463-294828-0009,0.15,stage1
99,THEY SAY ILLUMINATION BY CANDLE LIGHT IS THE PRETTIEST IN THE WORLD,HAVE YOU BEEN IN PARIS MUCH THESE LATE YEARS,"The update is in the end of the episode, and we'll be starting from the first episode of the episode.",False,1000,5.003818035125732,0.15000000596046448,0.14939145743846893,stage1,LibriSpeech/test-clean/6930/76324/6930-76324-0024.flac,6930-76324-0024,0.15,stage1
0,THE SQUIRE HELPED TO THRUST THEM ALL IN AND ENTERED SWIFTLY HIMSELF,WHY ARE WE TO BE DENIED EACH OTHER'S SOCIETY,We're going to have a pleasant and nice morning to Esther to be here in San Francisco.,False,1000,4.971113204956055,0.15000000596046448,0.14939898252487183,stage1,LibriSpeech/test-clean/61/70968/61-70968-0029.flac,61-70968-0029,0.15,stage1
1,SHAME ON YOU CITIZENS CRIED HE I BLUSH FOR MY FELLOWS OF NOTTINGHAM,SOME POEMS OF SOLON WERE RECITED BY THE BOYS,Shimi-bansky's world's greatest curiosity is the voice of a heroine who is the heroine of the world.,False,1000,5.586816310882568,0.15000000596046448,0.1493387222290039,stage1,LibriSpeech/test-clean/61/70968/61-70968-0020.flac,61-70968-0020,0.15,stage1
2,THIS WAS SO SWEET A LADY SIR AND IN SOME MANNER I DO THINK SHE DIED,WAS IT NOT ENOUGH TO SAY FROM GOD THE FATHER,"With this rail, it's also designed for the early-end of 17-odd south-souths, which runs across the planet's road.",False,1000,4.812753677368164,0.15000000596046448,0.14954505860805511,stage1,LibriSpeech/test-clean/61/70968/61-70968-0005.flac,61-70968-0005,0.15,stage1
3,YOU RESEMBLE ME RACHEL YOU ARE FEARLESS AND INFLEXIBLE AND GENEROUS,AND SHE WAS VERY FOND OF YOU TOO AUNT RACHEL,We are having a huge event. I'm glad you're having a great day.,False,1000,3.724639892578125,0.15000000596046448,0.14946605265140533,stage1,LibriSpeech/test-clean/5683/32879/5683-32879-0023.flac,5683-32879-0023,0.15,stage1
4,SO I WILL GIVE OUT THIS LAW THAT MY MEN SHALL NEVER LEAVE YOU ALONE,YES MY DEAR WATSON I HAVE SOLVED THE MYSTERY,You can watch the video on Facebook and Instagram.,False,1000,5.840126037597656,0.15000000596046448,0.14946012198925018,stage1,LibriSpeech/test-clean/5142/33396/5142-33396-0036.flac,5142-33396-0036,0.15,stage1
5,TWO HUNDRED WARRIORS FEASTED IN HIS HALL AND FOLLOWED HIM TO BATTLE,AND THEY ARE ALL IN FOR THIS EXAMINATION YES,The enemy goes into the forest and the enemy is in the forest.,False,1000,5.265651226043701,0.15000000596046448,0.149489164352417,stage1,LibriSpeech/test-clean/5142/33396/5142-33396-0002.flac,5142-33396-0002,0.15,stage1
6,I SAY SIR HARRY THE LITTLE GIRL'S GOING FAMOUSLY TO NIGHT ISN'T SHE,TO THE BEST OF MY BELIEF THEY WERE ROLLED UP,"My face is not yellow, it's an old road towards the village that found it in the face of a woman.",False,1000,5.136086463928223,0.15000000596046448,0.1492314487695694,stage1,LibriSpeech/test-clean/4446/2271/4446-2271-0012.flac,4446-2271-0012,0.15,stage1
7,I CANNOT DENY MYSELF THE GRATIFICATION OF INSERTING SOUTHEY'S REPLY,HE HAD THE FAITH IN HIM THAT MOVES MOUNTAINS,"I see no other than the limit, but I can actually tell you the difference in the aircraft's age.",False,1000,5.348972320556641,0.15000000596046448,0.14898410439491272,stage1,LibriSpeech/test-clean/3575/170457/3575-170457-0027.flac,3575-170457-0027,0.15,stage1
8,BUT THE GENERAL DISTINCTION IS NOT ON THAT ACCOUNT TO BE OVERLOOKED,WE HAVE A COMMANDER WHO'S GAME FOR ANYTHING,"I'm not sure if I can eat them, but I'll have them in the air.",False,1000,5.098442077636719,0.15000000596046448,0.14932821691036224,stage1,LibriSpeech/test-clean/3570/5694/3570-5694-0019.flac,3570-5694-0019,0.15,stage1
9,THE ATMOSPHERE IS EVIDENTLY CHARGED AND SURCHARGED WITH ELECTRICITY,FAMILIARITY IS A FEELING CAPABLE OF DEGREES,"Res, come on in this met.",False,1000,5.191259860992432,0.15000000596046448,0.14951491355895996,stage1,LibriSpeech/test-clean/260/123288/260-123288-0006.flac,260-123288-0006,0.15,stage1
10,IT MUST BE AS WIDE AS THE MEDITERRANEAN OR THE ATLANTIC AND WHY NOT,YOU WILL TAKE THEM FROM MY PRIVATE TREASURE,"Help me to guard the next learning, tutorial and judge, and reward each person.",False,1000,5.130405902862549,0.15000000596046448,0.14946205914020538,stage1,LibriSpeech/test-clean/260/123286/260-123286-0015.flac,260-123286-0015,0.15,stage1
11,SUDDENLY HE HEARD HIM AT THE VERY DOOR THERE WAS NO POSSIBLE ESCAPE,I AM CONVINCED OF WHAT I SAY SAID THE COUNT,The same interest that faces the same losses in the cost of temperance.,False,1000,4.24804162979126,0.15000000596046448,0.14944837987422943,stage1,LibriSpeech/test-clean/1580/141084/1580-141084-0045.flac,1580-141084-0045,0.15,stage1
12,MISTER SOAMES WAS SOMEWHAT OVERWHELMED BY THIS FLOOD OF INFORMATION,BUT IT WAS NOT THE FIR TREE THAT THEY MEANT,We are the only ones who have been killed in the world.,False,1000,6.250308036804199,0.15000000596046448,0.14940245449543,stage1,LibriSpeech/test-clean/1580/141083/1580-141083-0030.flac,1580-141083-0030,0.15,stage1
13,THE BEAR SHOOK HIS SHAGGY SIDES AND THEN A WELL KNOWN VOICE REPLIED,WHAT'S THE MEANING OF THIS THOUGHT THE TREE,"The blur of Chilka's choices is ours, but we're not even going to go into street traffic.",False,1000,4.3096208572387695,0.15000000596046448,0.14954960346221924,stage1,LibriSpeech/test-clean/1320/122617/1320-122617-0005.flac,1320-122617-0005,0.15,stage1
14,IT CAN'T HURT ANYTHING I'M SURE FOR WE WON'T DISTURB THINGS AT ALL,HE WANTED TO BEGIN AT THE TOP OF THE LADDER,"Hold on, why don't you go ahead? Magic Royals, you better go ahead and let's go!",False,1000,4.807896137237549,0.15000000596046448,0.149417906999588,stage1,LibriSpeech/test-clean/6930/76324/6930-76324-0013.flac,6930-76324-0013,0.15,stage1
15,FROM THE BLACKNESS BEHIND THE LIGHT THEY HEARD A VOICE WARRENTON'S,FACTS FORM ONE OF THESE AND IDEAS THE OTHER,and a bunch of other stuff that you can do to go into the places that are over here.,False,1000,5.151566982269287,0.15000000596046448,0.14932699501514435,stage1,LibriSpeech/test-clean/61/70970/61-70970-0029.flac,61-70970-0029,0.15,stage1
16,THE WINE DID CERTAINLY BRING BACK THE COLOR TO THE SQUIRE'S CHEEKS,THIS DECISION WAS COMMUNICATED TO THE GIRLS,"The driver's panic is a little bit worse, so it's better to go out.",False,1000,5.752378940582275,0.15000000596046448,0.14920192956924438,stage1,LibriSpeech/test-clean/61/70968/61-70968-0056.flac,61-70968-0056,0.15,stage1
17,A COLD BRIGHT MOON WAS SHINING WITH CLEAR SHARP LIGHTS AND SHADOWS,THE WORLD BRANDS THIS A PERNICIOUS DOCTRINE,"So, the Polish delusion of indifference against the system is the first thing that this is a document.",False,1000,4.590467929840088,0.15000000596046448,0.1494859755039215,stage1,LibriSpeech/test-clean/5683/32866/5683-32866-0027.flac,5683-32866-0027,0.15,stage1
18,THE FLOOR MORE THAN ANYTHING ELSE SHOWED THE GREAT AGE OF THE ROOM,THE CLAUSE SEEMS SUPERFLUOUS ON FIRST SIGHT,New CCTV's post-proclaimed security room is ready.,False,1000,5.862671375274658,0.15000000596046448,0.14948615431785583,stage1,LibriSpeech/test-clean/5683/32866/5683-32866-0020.flac,5683-32866-0020,0.15,stage1
19,BUT DON'T THESE VERY WISE THINGS SOMETIMES TURN OUT VERY FOOLISHLY,AT NOON THE VIOLENCE OF THE STORM REDOUBLES,The government has been calling for three-way vehicles to take the bus to the airport.,False,1000,4.812017917633057,0.15000000596046448,0.14936816692352295,stage1,LibriSpeech/test-clean/5683/32866/5683-32866-0002.flac,5683-32866-0002,0.15,stage1
20,IT WAS ONE OF THE MASTERLY AND CHARMING STORIES OF DUMAS THE ELDER,THERE'S A WHALE A WHALE CRIED THE PROFESSOR,"As far as the weather is concerned, he's not leaving today, so he's gonna be in his lodge as well.",False,1000,5.591384410858154,0.15000000596046448,0.1493207812309265,stage1,LibriSpeech/test-clean/5142/36377/5142-36377-0000.flac,5142-36377-0000,0.15,stage1
21,SO I LIVED AND NOW AM YOUR TOOTH THRALL WELL IT IS THE LUCK OF WAR,WE NEVER HAD SO MANY OF THEM IN HERE BEFORE,It's a great place to live. It's a wonderful place to live.,False,1000,5.884576797485352,0.15000000596046448,0.14943917095661163,stage1,LibriSpeech/test-clean/5142/33396/5142-33396-0068.flac,5142-33396-0068,0.15,stage1
22,YOUR FATHER THOUGHT A MOMENT THEN LOOKED AT YOUR MOTHER AND SMILED,IT IS SIXTEEN YEARS SINCE JOHN BERGSON DIED,This is the forty-fall of this insane video game this is the shooting.,False,1000,7.00869607925415,0.15000000596046448,0.14950121939182281,stage1,LibriSpeech/test-clean/5142/33396/5142-33396-0064.flac,5142-33396-0064,0.15,stage1
23,SHE IS UNDER SAIL BUT SHE IS COUNT TIMASCHEFF'S YACHT HE WAS RIGHT,COLD IS IT MY DARLING BLESS YOUR SWEET FACE,"You are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool, you are so cool",False,1000,5.565379619598389,0.15000000596046448,0.14930447936058044,stage1,LibriSpeech/test-clean/5105/28240/5105-28240-0003.flac,5105-28240-0003,0.15,stage1
24,THIS WITHOUT RECKONING IN THE PAINS OF THE HEART AND SO IT GOES ON,THE YEARS OF THE DAYS OF HER DYING WERE TEN,"First, our gestures you need to remember in a series of the games and games that make you very happy.",False,1000,4.125696182250977,0.15000000596046448,0.1494673639535904,stage1,LibriSpeech/test-clean/4507/16021/4507-16021-0048.flac,4507-16021-0048,0.15,stage1
25,IT'S NOT PARTICULARLY RARE SHE SAID BUT SOME OF IT WAS MY MOTHER'S,I AM AFRAID THERE ARE NO SIGNS HERE SAID HE,"It's a bit tough, but it's a bit tough, so it's a bit tough, so it's a bit tough, so it's a bit tough, so it's a bit tough, so it's a bit tough, so it's a bit tough, so it's a bit tough, so it's a bit tough, so it's a bit tough, so it's a bit tough, so it's a bit tough, so it's a bit tough, so it's a bit tough, so it's a bit tough, so it's a bit tough, so it's a bit tough, so it's a bit tough, so it's a bit tough, so it's a bit tough, so it's a bit tough, so it's a bit tough, so it's a bit tough, so it's a bit tough, so it's a bit tough, so it's a bit tough, so it's a bit tough, so it's a bit tough, so it's a bit tough, so it's a bit tough, so it's a bit tough, so it's a bit tough, so it's a bit tough, so it's a bit tough, so it's a bit tough, so it's a bit tough, so it's a bit tough, so it's a bit tough, so it's a bit tough, so it's a bit tough, so it's a bit tough, so it's a bit tough, so it's a bit tough, so it's a bit tough, so it's a bit tough, so it's a bit tough, so it's a bit tough, so it's a bit tough, so it's a bit tough, so it's a bit tough, so it's a bit tough, so it's a bit tough, so it's a bit tough, so it's a bit tough, so it's a bit tough, so it's a bit tough, so it's a bit tough, so it's a bit tough, so it's a bit tough, so it's a bit tough, so it's a bit tough, so it's a bit tough, so it's a",False,1000,4.471616744995117,0.15000000596046448,0.14934414625167847,stage1,LibriSpeech/test-clean/4446/2273/4446-2273-0009.flac,4446-2273-0009,0.15,stage1
