example_idx,original_text,target_text,final_text,success,success_iteration,final_loss,max_perturbation,mean_perturbation,stage,audio_file,audio_name,stage1_distortion,final_stage,reason
4,AND THEN THEY BECAME VEXED AND WOULD HAVE SNATCHED YOUR PURSE FROM US,I SAY I'VE BEEN WONDERING ABOUT THIS BUSINESS,"So it has no heat, so you have to go to the vet and you're different. You also put a vet in the vet.",False,-1,8.33912467956543,0.15000000596046448,0.09985719621181488,stage1,LibriSpeech/test-clean/61/70968/61-70968-0016.flac,61-70968-0016,0.15,stage1,
0,AND THEN YOU CAME BACK NOT CARING VERY MUCH BUT IT MADE NO DIFFERENCE,DO YOU THINK SO SHE REPLIED WITH INDIFFERENCE,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/4446/2275/4446-2275-0042.flac,4446-2275-0042,0.0,stage1,impossible_target
1,YOU SEE LOVING SOME ONE AS I LOVE YOU MAKES THE WHOLE WORLD DIFFERENT,THE HOUSEKEEPER LED THE WAY AND BETH FOLLOWED,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/4446/2275/4446-2275-0041.flac,4446-2275-0041,0.0,stage1,impossible_target
2,HILDA'S FACE QUIVERED BUT SHE WHISPERED YES I THINK IT MUST HAVE BEEN,OUT IN THE WOODS STOOD A NICE LITTLE FIR TREE,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/4446/2275/4446-2275-0021.flac,4446-2275-0021,0.0,stage1,impossible_target
3,ALREADY A NORTH AND A SOUTH WERE TALKED OF WHY NOT SET UP ALSO A WEST,TIS LATE AND I GO MYSELF WITHIN A SHORT SPACE,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/4077/13754/4077-13754-0004.flac,4077-13754-0004,0.0,stage1,impossible_target
4,THEIR SUFFERINGS HAVE NEVER YET BEEN FITLY CHRONICLED BY HUMAN SCRIBE,ITS CURTAINS WERE OF THICK AND FADED TAPESTRY,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/4077/13751/4077-13751-0013.flac,4077-13751-0013,0.0,stage1,impossible_target
0,WHEN I WAS A YOUNG MAN I THOUGHT PAUL WAS MAKING TOO MUCH OF HIS CALL,BRACTON'S A VERY GOOD FELLOW I CAN ASSURE YOU,"And I would be only in the house of all this, and it's more too healthy than I get.",False,-1,9.435256004333496,0.15000000596046448,0.09874317049980164,stage1,LibriSpeech/test-clean/2830/3980/2830-3980-0017.flac,2830-3980-0017,0.15,stage1,
1,SATURDAY AUGUST FIFTEENTH THE SEA UNBROKEN ALL ROUND NO LAND IN SIGHT,I'VE BEEN READY TO GO ANYWHERE FOR SIX MONTHS,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/260/123286/260-123286-0000.flac,260-123286-0000,0.0,stage1,impossible_target
2,ABOVE ALL THINGS I DESIRE TO SETTLE THE MATTER QUIETLY AND DISCREETLY,ALGEBRA MEDICINE BOTANY HAVE EACH THEIR SLANG,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/1580/141083/1580-141083-0013.flac,1580-141083-0013,0.0,stage1,impossible_target
3,THE DELAWARES ARE CHILDREN OF THE TORTOISE AND THEY OUTSTRIP THE DEER,THANK YOU BUT I DON'T LIKE IT SO WELL AS THIS,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/1320/122617/1320-122617-0022.flac,1320-122617-0022,0.0,stage1,impossible_target
4,TO THIS HIS ANSWER WAS PROMPT OH THANK GOD NO AND IS THE RECORD YOURS,BUT THE ESSENCE OF LUTHER'S LECTURES IS THERE,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/121/127105/121-127105-0007.flac,121-127105-0007,0.0,stage1,impossible_target
0,IF HE TO KEEP ONE OATH MUST LOSE ONE JOY BY HIS LIFE'S STAR FORETOLD,THEY SEEM TO BE WE ARE LOST BUT I AM NOT SURE,"of different epically than from 16-kph to 12-kph. So you're the 12-kph low-ranor difference in terms of the 1-kph of the general art, so you're the 12-kph of different extremities.",False,-1,10.16418743133545,0.15000000596046448,0.10038989782333374,stage1,LibriSpeech/test-clean/908/31957/908-31957-0012.flac,908-31957-0012,0.15,stage1,
1,COULD IT MEAN TO LAST A LOVE SET PENDULOUS BETWEEN SORROW AND SORROW,EACH OF US IS LASHED TO SOME PART OF THE RAFT,It will continue to be answered. The life-sized pretend-tip is being devalued or the child is,False,-1,9.569311141967773,0.15000000596046448,0.1001465693116188,stage1,LibriSpeech/test-clean/908/31957/908-31957-0007.flac,908-31957-0007,0.15,stage1,
2,OVER THE TRACK LINED CITY STREET THE YOUNG MEN THE GRINNING MEN PASS,NOW YOU'LL STAY CRIED VAN SAY POLLY WON'T YOU,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/8555/292519/8555-292519-0008.flac,8555-292519-0008,0.0,stage1,impossible_target
3,YOU HEAR WHAT SIR FERDINANDO BROWN HAS SAID REPLIED CAPTAIN BATTLEAX,HE COULD EXAMINE THE PAPERS IN HIS OWN OFFICE,This comes to view that we're somewhere near the dorms. It's actually just outside of the building.,False,-1,9.318513870239258,0.15000000596046448,0.10048248618841171,stage1,LibriSpeech/test-clean/8455/210777/8455-210777-0042.flac,8455-210777-0042,0.15,stage1,
4,THE DUCHESS OF SOUTHBRIDGE TO LORD REGGIE OH REGGIE WHAT DID YOU SAY,YES BUT THAT'S JUST THE BEAUTY OF HER PASSION,The number of points is counted by interview days. The number of points is the west course of the east.,False,-1,8.916898727416992,0.15000000596046448,0.09995101392269135,stage1,LibriSpeech/test-clean/7176/92135/7176-92135-0034.flac,7176-92135-0034,0.15,stage1,
0,A STORY CRIED THE CHILDREN DRAWING A LITTLE FAT MAN TOWARDS THE TREE,A COLD LUCID INDIFFERENCE REIGNED IN HIS SOUL,Because it's fair.,False,-1,9.951655387878418,0.15000000596046448,0.10033024102449417,stage1,LibriSpeech/test-clean/672/122797/672-122797-0034.flac,672-122797-0034,0.15,stage1,
1,RIGHT WILLINGLY FOR BETWEEN US WE HAVE WON THE BATTLE ANSWERED ROBIN,MORNIN GIRLS HOPE YE FEEL AS WELL AS YE LOOK,I know that the resistance is the only way to protect the country.,False,-1,10.172008514404297,0.15000000596046448,0.10011708736419678,stage1,LibriSpeech/test-clean/61/70968/61-70968-0040.flac,61-70968-0040,0.15,stage1,
2,TIS FINE FOR YOU TO TALK OLD MAN ANSWERED THE LEAN SULLEN APPRENTICE,YES BUT PERHAPS I FRIGHTENED HER IN WHAT WAY,The,False,-1,9.96785831451416,0.15000000596046448,0.09958244115114212,stage1,LibriSpeech/test-clean/61/70968/61-70968-0022.flac,61-70968-0022,0.15,stage1,
3,WHAT OF THE FARM OLAF NOT YET I ANSWERED VIKING IS BETTER FOR SUMMER,I AM GOING TO THE COURT BALL ANSWERED ANDERS,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/5142/33396/5142-33396-0022.flac,5142-33396-0022,0.0,stage1,impossible_target
4,NEVER MIND NOW INTERPOSED THE CAPTAIN WE WILL TALK OF THAT BY AND BY,TIS NOW WINTER OUT OF DOORS THOUGHT THE TREE,"I can't ever mind that I'm sick of your water trick that I'm in the freezer, so I can't run you out of the way.",False,-1,8.867792129516602,0.15000000596046448,0.09989826381206512,stage1,LibriSpeech/test-clean/5105/28240/5105-28240-0012.flac,5105-28240-0012,0.15,stage1,
0,THERE IS THE SLANG OF THE AFFECTED LADY AS WELL AS OF THE PRECIEUSES,IT WILL NOT BE SAFE FOR YOU TO STAY HERE NOW,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/4507/16021/4507-16021-0022.flac,4507-16021-0022,0.0,stage1,impossible_target
1,IT'S BEEN ON ONLY TWO WEEKS AND I'VE BEEN HALF A DOZEN TIMES ALREADY,GEORGE MONTFICHET WILL NEVER FORGET THIS DAY,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/4446/2271/4446-2271-0003.flac,4446-2271-0003,0.0,stage1,impossible_target
2,THIS PASSAGE THEN BEARS OUT THE FACT THAT ALL MEN ARE SOLD UNDER SIN,WHAT I SAY IS ALTOGETHER ON YOUR OWN ACCOUNT,"With acid, you can get some orange out of the plants. I always need to use a little bit of orange to get it.",False,-1,8.860876083374023,0.15000000596046448,0.10038620233535767,stage1,LibriSpeech/test-clean/2830/3980/2830-3980-0072.flac,2830-3980-0072,0.15,stage1,
3,NOT GOLD OR SILVER OR PASCHAL LAMBS OR AN ANGEL BUT HIMSELF WHAT FOR,THEY ARE COUSINS YOU KNOW WE ARE ALL COUSINS,So,False,-1,10.119583129882812,0.15000000596046448,0.10022915154695511,stage1,LibriSpeech/test-clean/2830/3980/2830-3980-0061.flac,2830-3980-0061,0.15,stage1,
4,THEY SAID TO THE GALATIANS YOU HAVE NO RIGHT TO THINK HIGHLY OF PAUL,SHE FOUND THE DOOR BUT IT WAS LOCKED OUTSIDE,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/2830/3980/2830-3980-0001.flac,2830-3980-0001,0.0,stage1,impossible_target
0,THERE'S A HEAVY STORM COMING ON I CRIED POINTING TOWARDS THE HORIZON,AND WOULD HE NOT BE A GOOD GIFT FOR OUR BABY,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/260/123288/260-123288-0008.flac,260-123288-0008,0.0,stage1,impossible_target
1,THOSE HUGE CREATURES ATTACKED EACH OTHER WITH THE GREATEST ANIMOSITY,SO I SET GUARDS OVER EVERY ONE IN THAT HOUSE,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/260/123286/260-123286-0029.flac,260-123286-0029,0.0,stage1,impossible_target
2,I LIKE TO TALK TO CARL ABOUT NEW YORK AND WHAT A FELLOW CAN DO THERE,COME COME I CALLED WHEN NO ONE OBEYED A FIRE,It's quite likely to come to the car when the car is in a quick way. Camperon is about to put it in his way.,False,-1,8.909219741821289,0.15000000596046448,0.1002223864197731,stage1,LibriSpeech/test-clean/237/134500/237-134500-0024.flac,237-134500-0024,0.15,stage1,
3,SHE ASKED IMPULSIVELY I DIDN'T BELIEVE YOU COULD PERSUADE HER FATHER,BUT I STAYED THAT SPRING AND BUILT ME A BOAT,I'm going to go to the police station.,False,-1,9.169889450073242,0.15000000596046448,0.09960481524467468,stage1,LibriSpeech/test-clean/237/126133/237-126133-0021.flac,237-126133-0021,0.15,stage1,
4,OH SIR SAID MISSUS POYSER RATHER ALARMED YOU WOULDN'T LIKE IT AT ALL,YOU WILL TAKE ME ON BOARD COUNT WILL YOU NOT,"Oh, don't worry about it. We'll be the users of the U.S. You'll never know. Who was the next item I'll be letting you know?",False,-1,9.676873207092285,0.15000000596046448,0.09956756979227066,stage1,LibriSpeech/test-clean/2094/142345/2094-142345-0054.flac,2094-142345-0054,0.15,stage1,
0,I WILL TAKE THE BLACK CLAY WITH ME ALSO THE PENCIL CUTTINGS GOOD BYE,AND BESIDES SUPPOSE THEE DOES LEARN MEDICINE,I'm,False,-1,8.986721992492676,0.15000000596046448,0.09998322278261185,stage1,LibriSpeech/test-clean/1580/141084/1580-141084-0010.flac,1580-141084-0010,0.15,stage1,
1,SLOW TO WORLD GREETINGS QUICK WITH ITS O LIST WHEN THE ANGELS SPEAK,YOU'LL NEVER DIG IT OUT OF THE ASTOR LIBRARY,"This is an L for the L for the interway. It's quite difficult. For our L, it's what every detail is.",False,-1,10.521600723266602,0.15000000596046448,0.09959042817354202,stage1,LibriSpeech/test-clean/908/31957/908-31957-0013.flac,908-31957-0013,0.15,stage1,
2,YES WE ARE CERTAINLY I REPLIED EVASIVELY BUT AFTER WE MAKE A DETOUR,WE'VE TORTURED EACH OTHER ENOUGH FOR TONIGHT,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/8463/294828/8463-294828-0020.flac,8463-294828-0020,0.0,stage1,impossible_target
3,NOT ONCE DID HE COMMENT ON THE LENGTH OR THE HARDSHIPS OF A JOURNEY,BUT I DIDN'T KNOW YOU'VE ONLY TO TELL ME NOW,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/8463/294828/8463-294828-0009.flac,8463-294828-0009,0.0,stage1,impossible_target
4,THEY SAY ILLUMINATION BY CANDLE LIGHT IS THE PRETTIEST IN THE WORLD,HAVE YOU BEEN IN PARIS MUCH THESE LATE YEARS,you,False,-1,9.316128730773926,0.15000000596046448,0.09995988011360168,stage1,LibriSpeech/test-clean/6930/76324/6930-76324-0024.flac,6930-76324-0024,0.15,stage1,
0,THE SQUIRE HELPED TO THRUST THEM ALL IN AND ENTERED SWIFTLY HIMSELF,WHY ARE WE TO BE DENIED EACH OTHER'S SOCIETY,The police will be in charge of the investigation.,False,-1,8.963854789733887,0.15000000596046448,0.09995171427726746,stage1,LibriSpeech/test-clean/61/70968/61-70968-0029.flac,61-70968-0029,0.15,stage1,
1,SHAME ON YOU CITIZENS CRIED HE I BLUSH FOR MY FELLOWS OF NOTTINGHAM,SOME POEMS OF SOLON WERE RECITED BY THE BOYS,"So the continued bombing in North Korea comes with a defiant leader. Defiant, we're fighting for the Democratic American people.",False,-1,10.654480934143066,0.15000000596046448,0.09979065507650375,stage1,LibriSpeech/test-clean/61/70968/61-70968-0020.flac,61-70968-0020,0.15,stage1,
2,THIS WAS SO SWEET A LADY SIR AND IN SOME MANNER I DO THINK SHE DIED,WAS IT NOT ENOUGH TO SAY FROM GOD THE FATHER,The,False,-1,9.344903945922852,0.15000000596046448,0.1001134142279625,stage1,LibriSpeech/test-clean/61/70968/61-70968-0005.flac,61-70968-0005,0.15,stage1,
3,YOU RESEMBLE ME RACHEL YOU ARE FEARLESS AND INFLEXIBLE AND GENEROUS,AND SHE WAS VERY FOND OF YOU TOO AUNT RACHEL,"I'm not going to let you have a good fight here, I'm just going to give you a little bit of a good fight.",False,-1,8.71288776397705,0.15000000596046448,0.09952638298273087,stage1,LibriSpeech/test-clean/5683/32879/5683-32879-0023.flac,5683-32879-0023,0.15,stage1,
4,SO I WILL GIVE OUT THIS LAW THAT MY MEN SHALL NEVER LEAVE YOU ALONE,YES MY DEAR WATSON I HAVE SOLVED THE MYSTERY,to see why we are going to the Balsam River. Behind the evidence there is head executive general meeting today.,False,-1,9.788782119750977,0.15000000596046448,0.09986650198698044,stage1,LibriSpeech/test-clean/5142/33396/5142-33396-0036.flac,5142-33396-0036,0.15,stage1,
0,TWO HUNDRED WARRIORS FEASTED IN HIS HALL AND FOLLOWED HIM TO BATTLE,AND THEY ARE ALL IN FOR THIS EXAMINATION YES,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/5142/33396/5142-33396-0002.flac,5142-33396-0002,0.0,stage1,impossible_target
1,I SAY SIR HARRY THE LITTLE GIRL'S GOING FAMOUSLY TO NIGHT ISN'T SHE,TO THE BEST OF MY BELIEF THEY WERE ROLLED UP,"because we can't infer the malady, because we're in a phase, so there are materials in which we're going to GI.",False,-1,10.41175651550293,0.15000000596046448,0.10022652894258499,stage1,LibriSpeech/test-clean/4446/2271/4446-2271-0012.flac,4446-2271-0012,0.15,stage1,
2,I CANNOT DENY MYSELF THE GRATIFICATION OF INSERTING SOUTHEY'S REPLY,HE HAD THE FAITH IN HIM THAT MOVES MOUNTAINS,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/3575/170457/3575-170457-0027.flac,3575-170457-0027,0.0,stage1,impossible_target
3,BUT THE GENERAL DISTINCTION IS NOT ON THAT ACCOUNT TO BE OVERLOOKED,WE HAVE A COMMANDER WHO'S GAME FOR ANYTHING,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/3570/5694/3570-5694-0019.flac,3570-5694-0019,0.0,stage1,impossible_target
4,THE ATMOSPHERE IS EVIDENTLY CHARGED AND SURCHARGED WITH ELECTRICITY,FAMILIARITY IS A FEELING CAPABLE OF DEGREES,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/260/123288/260-123288-0006.flac,260-123288-0006,0.0,stage1,impossible_target
0,IT MUST BE AS WIDE AS THE MEDITERRANEAN OR THE ATLANTIC AND WHY NOT,YOU WILL TAKE THEM FROM MY PRIVATE TREASURE,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/260/123286/260-123286-0015.flac,260-123286-0015,0.0,stage1,impossible_target
1,SUDDENLY HE HEARD HIM AT THE VERY DOOR THERE WAS NO POSSIBLE ESCAPE,I AM CONVINCED OF WHAT I SAY SAID THE COUNT,I'm sorry.,False,-1,8.923544883728027,0.15000000596046448,0.10003103315830231,stage1,LibriSpeech/test-clean/1580/141084/1580-141084-0045.flac,1580-141084-0045,0.15,stage1,
2,MISTER SOAMES WAS SOMEWHAT OVERWHELMED BY THIS FLOOD OF INFORMATION,BUT IT WAS NOT THE FIR TREE THAT THEY MEANT,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/1580/141083/1580-141083-0030.flac,1580-141083-0030,0.0,stage1,impossible_target
3,THE BEAR SHOOK HIS SHAGGY SIDES AND THEN A WELL KNOWN VOICE REPLIED,WHAT'S THE MEANING OF THIS THOUGHT THE TREE,"The border of Tokyo is cat and fawnless, and our data are in the territory of Tokyo.",False,-1,8.529300689697266,0.15000000596046448,0.10006676614284515,stage1,LibriSpeech/test-clean/1320/122617/1320-122617-0005.flac,1320-122617-0005,0.15,stage1,
4,IT CAN'T HURT ANYTHING I'M SURE FOR WE WON'T DISTURB THINGS AT ALL,HE WANTED TO BEGIN AT THE TOP OF THE LADDER,you,False,-1,7.983027458190918,0.15000000596046448,0.10041666775941849,stage1,LibriSpeech/test-clean/6930/76324/6930-76324-0013.flac,6930-76324-0013,0.15,stage1,
0,FROM THE BLACKNESS BEHIND THE LIGHT THEY HEARD A VOICE WARRENTON'S,FACTS FORM ONE OF THESE AND IDEAS THE OTHER,The,False,-1,9.251727104187012,0.15000000596046448,0.10071960836648941,stage1,LibriSpeech/test-clean/61/70970/61-70970-0029.flac,61-70970-0029,0.15,stage1,
1,THE WINE DID CERTAINLY BRING BACK THE COLOR TO THE SQUIRE'S CHEEKS,THIS DECISION WAS COMMUNICATED TO THE GIRLS,I'm going to see if I can get a little bit of the time.,False,-1,9.463656425476074,0.15000000596046448,0.10009465366601944,stage1,LibriSpeech/test-clean/61/70968/61-70968-0056.flac,61-70968-0056,0.15,stage1,
2,A COLD BRIGHT MOON WAS SHINING WITH CLEAR SHARP LIGHTS AND SHADOWS,THE WORLD BRANDS THIS A PERNICIOUS DOCTRINE,The night is a very beautiful day. I will be there in a few days. But I will be there in a few days.,False,-1,8.769893646240234,0.15000000596046448,0.09992903470993042,stage1,LibriSpeech/test-clean/5683/32866/5683-32866-0027.flac,5683-32866-0027,0.15,stage1,
3,THE FLOOR MORE THAN ANYTHING ELSE SHOWED THE GREAT AGE OF THE ROOM,THE CLAUSE SEEMS SUPERFLUOUS ON FIRST SIGHT,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/5683/32866/5683-32866-0020.flac,5683-32866-0020,0.0,stage1,impossible_target
4,BUT DON'T THESE VERY WISE THINGS SOMETIMES TURN OUT VERY FOOLISHLY,AT NOON THE VIOLENCE OF THE STORM REDOUBLES,I'm not using a notebook that I'm using.,False,-1,9.541141510009766,0.15000000596046448,0.09967316687107086,stage1,LibriSpeech/test-clean/5683/32866/5683-32866-0002.flac,5683-32866-0002,0.15,stage1,
0,IT WAS ONE OF THE MASTERLY AND CHARMING STORIES OF DUMAS THE ELDER,THERE'S A WHALE A WHALE CRIED THE PROFESSOR,The police are in charge of the investigation.,False,-1,9.699459075927734,0.15000000596046448,0.09943970292806625,stage1,LibriSpeech/test-clean/5142/36377/5142-36377-0000.flac,5142-36377-0000,0.15,stage1,
1,SO I LIVED AND NOW AM YOUR TOOTH THRALL WELL IT IS THE LUCK OF WAR,WE NEVER HAD SO MANY OF THEM IN HERE BEFORE,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/5142/33396/5142-33396-0068.flac,5142-33396-0068,0.0,stage1,impossible_target
2,YOUR FATHER THOUGHT A MOMENT THEN LOOKED AT YOUR MOTHER AND SMILED,IT IS SIXTEEN YEARS SINCE JOHN BERGSON DIED,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/5142/33396/5142-33396-0064.flac,5142-33396-0064,0.0,stage1,impossible_target
3,SHE IS UNDER SAIL BUT SHE IS COUNT TIMASCHEFF'S YACHT HE WAS RIGHT,COLD IS IT MY DARLING BLESS YOUR SWEET FACE,I'm,False,-1,10.270492553710938,0.15000000596046448,0.1008419394493103,stage1,LibriSpeech/test-clean/5105/28240/5105-28240-0003.flac,5105-28240-0003,0.15,stage1,
4,THIS WITHOUT RECKONING IN THE PAINS OF THE HEART AND SO IT GOES ON,THE YEARS OF THE DAYS OF HER DYING WERE TEN,"In a very detailed idea, I hope you'll be able to take a look at the results of the results.",False,-1,9.404099464416504,0.15000000596046448,0.09980824589729309,stage1,LibriSpeech/test-clean/4507/16021/4507-16021-0048.flac,4507-16021-0048,0.15,stage1,
0,IT'S NOT PARTICULARLY RARE SHE SAID BUT SOME OF IT WAS MY MOTHER'S,I AM AFRAID THERE ARE NO SIGNS HERE SAID HE,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/4446/2273/4446-2273-0009.flac,4446-2273-0009,0.0,stage1,impossible_target
1,SHE MUST CARE ABOUT THE THEATRE A GREAT DEAL MORE THAN SHE USED TO,ABOVE WERE THREE STUDENTS ONE ON EACH STORY,which is perfect for tennis and Santa Bucks. It's really got a great quality winery for your kids.,False,-1,10.25259780883789,0.15000000596046448,0.09927668422460556,stage1,LibriSpeech/test-clean/4446/2271/4446-2271-0021.flac,4446-2271-0021,0.15,stage1,
2,HE CALLED THIS SEA A POND AND OUR LONG VOYAGE TAKING A LITTLE SAIL,COME THEREFORE AND LET US FLING MUD AT THEM,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/260/123286/260-123286-0007.flac,260-123286-0007,0.0,stage1,impossible_target
3,I GET TIRED OF SEEING MEN AND HORSES GOING UP AND DOWN UP AND DOWN,GRAM ROUGHLY ONE TWENTY EIGHTH OF AN OUNCE,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/237/134500/237-134500-0032.flac,237-134500-0032,0.0,stage1,impossible_target
4,PEARL SAW AND GAZED INTENTLY BUT NEVER SOUGHT TO MAKE ACQUAINTANCE,IN ALL THE NOVEL HAD A DIFFICULT GESTATION,to the other title page of the video.,False,-1,9.471068382263184,0.15000000596046448,0.1001710593700409,stage1,LibriSpeech/test-clean/1221/135766/1221-135766-0014.flac,1221-135766-0014,0.15,stage1,
0,THAT IS ALL QUITE TRUE MISTER NEVERBEND SAID SIR FERDINANDO BROWN,ENTER HAMLET WITH HIS FAVOURITE BOAR HOUND,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/8455/210777/8455-210777-0035.flac,8455-210777-0035,0.0,stage1,impossible_target
1,THIS KNOWLEDGE IS MEMORY IN ONE SENSE THOUGH IN ANOTHER IT IS NOT,WE MODERNS HOWEVER SEE THE ABSURDITY OF IT,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/8230/279154/8230-279154-0039.flac,8230-279154-0039,0.0,stage1,impossible_target
